Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2010-12-31,23035.44921875,23102.05078125,23012.5,23079.83984375,643109600
2011-01-03,23436.05078125,23443.529296875,23057.51953125,23135.640625,1066929900
2011-01-04,23668.48046875,23695.609375,23408.08984375,23477.310546875,1330693400
2011-01-05,23757.8203125,23773.98046875,23579.740234375,23650.1796875,1277768100
2011-01-06,23786.30078125,23861.220703125,23698.380859375,23861.220703125,1147689000
2011-01-07,23686.630859375,23880.76953125,23654.0390625,23744.029296875,1287345900
2011-01-10,23527.259765625,23783.830078125,23481.80078125,23715.470703125,1087090700
2011-01-11,23760.33984375,23855.830078125,23512.220703125,23606.759765625,1171815200
2011-01-12,24125.609375,24168.359375,23857.169921875,23857.169921875,1592876200
2011-01-13,24238.98046875,24378.810546875,24208.44921875,24347.33984375,2323232000
2011-01-14,24283.23046875,24347.259765625,24187.900390625,24273.619140625,1531630800
2011-01-17,24156.970703125,24364.0703125,24098.029296875,24364.0703125,1209066000
2011-01-18,24153.98046875,24382.009765625,24104.33984375,24189.830078125,1286503700
2011-01-19,24419.619140625,24434.400390625,24243.880859375,24321.25,1356744900
2011-01-20,24003.69921875,24248.3203125,23963.859375,24248.3203125,1531227300
2011-01-21,23876.859375,24130.16015625,23840.2890625,23913.189453125,1335216400
2011-01-24,23801.779296875,23970.30078125,23751.720703125,23970.30078125,1201912500
2011-01-25,23788.830078125,23999.109375,23769.4609375,23891.6796875,1038887000
2011-01-26,23843.240234375,23976.369140625,23662.1796875,23802.880859375,1318215100
2011-01-27,23779.619140625,24023.6796875,23734.69921875,23771.119140625,1585159500
2011-01-28,23617.01953125,23763.740234375,23580.419921875,23763.740234375,1501890600
2011-01-31,23447.33984375,23520.5390625,23285.599609375,23314.689453125,1962800000
2011-02-01,23482.94921875,23552.23046875,23422.720703125,23451.619140625,1362605700
2011-02-02,23908.9609375,23922.740234375,23671.509765625,23700.16015625,1087497900
2011-02-07,23553.58984375,23981.740234375,23530.80078125,23981.740234375,1480979600
2011-02-08,23484.30078125,23616.830078125,23396.169921875,23613.490234375,1683188000
2011-02-09,23164.029296875,23591.5,23128.720703125,23535.41015625,2265545200
2011-02-10,22708.619140625,23069.419921875,22668.01953125,23035.640625,2501942600
2011-02-11,22828.919921875,22861.529296875,22446.669921875,22752.55078125,1973130000
2011-02-14,23121.060546875,23187.8203125,22899.580078125,22920.2890625,1623695500
2011-02-15,22899.779296875,23104.98046875,22881.16015625,23037.029296875,1314995900
2011-02-16,23156.970703125,23183.279296875,22809.009765625,23015.390625,1289275200
2011-02-17,23301.83984375,23320.4296875,23079.470703125,23173.48046875,1447116400
2011-02-18,23595.240234375,23614.609375,23316.30078125,23342.669921875,2141906600
2011-02-21,23485.419921875,23585.630859375,23444.76953125,23500.109375,1226047400
2011-02-22,22990.810546875,23170.51953125,22938.130859375,23170.51953125,1736180400
2011-02-23,22906.900390625,23055.470703125,22837.08984375,22983.369140625,1287207300
2011-02-24,22601.0390625,23036.9296875,22575.990234375,22856.779296875,1506227400
2011-02-25,23012.369140625,23091.3203125,22712.9609375,22727.0390625,1403488800
2011-02-28,23338.01953125,23388.3203125,22886.369140625,22900.150390625,1782741200
2011-03-01,23396.419921875,23478.69921875,23244.109375,23317.9609375,1802511600
2011-03-02,23048.66015625,23114.4296875,22915.650390625,23114.4296875,1491985100
2011-03-03,23122.419921875,23329.380859375,23097.150390625,23102.830078125,1643360500
2011-03-04,23408.859375,23506.669921875,23374.599609375,23406.76953125,1855060400
2011-03-07,23313.189453125,23491.7109375,23229.0703125,23257.140625,1321120200
2011-03-08,23711.69921875,23731.890625,23307.69921875,23401.490234375,1782726000
2011-03-09,23810.109375,23934.0703125,23775.69921875,23863.9296875,2028495400
2011-03-10,23614.890625,23818.640625,23564.94921875,23818.640625,1406058700
2011-03-11,23249.779296875,23514.73046875,23105.990234375,23437.5,1671018400
2011-03-14,23345.880859375,23345.880859375,23078.939453125,23207.150390625,1201157200
